"approval_ym","project_state","approved_cnt","default_cnt","default_rate","chargeoff_sum","avg_amount"
"2020-02-01","MA","91","4","0.04395604395604396","213037.35","256434.07"
"2024-11-01","WY","11","0","0","0.00","331690.91"
"2020-07-01","MI","121","1","0.008264462809917356","7963.47","445704.13"
"2020-04-01","NV","34","2","0.058823529411764705","168573.85","336408.82"
"2022-06-01","SC","58","1","0.017241379310344827","9962.43","689594.83"
"2019-10-01","MD","61","1","0.01639344262295082","24566.48","346354.10"
"2020-10-01","CA","316","12","0.0379746835443038","1094089.82","675115.51"
"2025-04-01","OR","118","0","0","0.00","293306.78"
"2025-02-01","MT","27","0","0","0.00","402762.96"
"2024-08-01","CO","186","0","0","0.00","572619.89"
"2023-04-01","WY","6","0","0","0.00","251166.67"
"2020-01-01","NJ","115","9","0.0782608695652174","583051.00","386471.30"
"2019-12-01","MD","45","2","0.044444444444444446","59888.00","307097.78"
"2022-01-01","MA","69","2","0.028985507246376812","181282.52","316710.14"
"2023-07-01","KY","29","0","0","0.00","406672.41"
"2024-11-01","CA","782","0","0","0.00","415803.96"
"2021-02-01","MT","16","1","0.0625","24730.69","284081.25"
"2022-10-01","ME","12","0","0","0.00","390191.67"
"2023-07-01","MI","193","2","0.010362694300518135","464639.91","333128.50"
"2021-11-01","FL","198","10","0.050505050505050504","1193271.78","492884.34"
"2019-12-01","CT","37","0","0","0.00","259391.89"
"2021-09-01","DE","33","1","0.030303030303030304","18405.96","604269.70"
"2023-01-01","PA","137","3","0.021897810218978103","99333.83","286963.50"
"2019-10-01","GA","113","4","0.035398230088495575","277216.05","782820.35"
"2025-04-01","ME","24","0","0","0.00","192604.17"
"2020-01-01","WI","71","2","0.028169014084507043","86700.58","415840.85"
"2024-12-01","GU","1","0","0","0.00","50000.00"
"2021-09-01","AZ","171","1","0.005847953216374269","7242.34","1005919.30"
"2021-05-01","CA","431","2","0.004640371229698376","360102.70","984149.65"
"2024-05-01","CT","92","0","0","0.00","344563.04"
"2022-08-01","OK","40","0","0","0.00","501907.50"
"2022-11-01","NE","18","0","0","0.00","225472.22"
"2021-09-01","IN","178","2","0.011235955056179775","66037.90","587068.54"
"2020-12-01","PA","102","1","0.00980392156862745","20000.00","626223.53"
"2023-10-01","OH","238","0","0","0.00","215826.47"
"2024-11-01","IA","30","0","0","0.00","529796.67"
"2024-05-01","OR","98","0","0","0.00","240332.65"
"2023-12-01","AZ","92","0","0","0.00","421298.91"
"2021-02-01","SD","12","0","0","0.00","265433.33"
"2022-10-01","NH","30","0","0","0.00","278950.00"
"2023-04-01","DE","16","0","0","0.00","615468.75"
"2022-02-01","VT","10","0","0","0.00","53270.00"
"2022-08-01","MS","24","0","0","0.00","475250.00"
"2021-11-01","RI","10","1","0.1","24909.96","277960.00"
"2020-12-01","MT","18","0","0","0.00","639855.56"
"2022-06-01","WA","120","6","0.05","2601260.45","763631.67"
"2024-07-01","MI","200","0","0","0.00","441513.00"
"2020-11-01","ME","15","0","0","0.00","377026.67"
"2024-01-01","CA","565","8","0.01415929203539823","588880.65","447868.85"
"2021-02-01","ME","26","0","0","0.00","477415.38"
"2021-12-01","NV","31","0","0","0.00","587370.97"
"2024-08-01","MN","158","0","0","0.00","458071.52"
"2024-08-01","DE","17","0","0","0.00","223129.41"
"2020-03-01","MS","23","1","0.043478260869565216","25000.00","135917.39"
"2024-08-01","KS","37","0","0","0.00","603445.95"
"2022-08-01","WA","129","2","0.015503875968992248","319673.80","586918.60"
"2024-12-01","IA","57","0","0","0.00","311345.61"
"2024-08-01","NM","15","0","0","0.00","385220.00"
"2024-03-01","IA","38","0","0","0.00","387610.53"
"2024-09-01","UT","117","0","0","0.00","533425.64"
"2025-02-01","TN","102","0","0","0.00","427978.43"
"2023-03-01","SD","13","0","0","0.00","371515.38"
"2022-03-01","OR","84","0","0","0.00","543689.29"
"2025-04-01","TN","79","0","0","0.00","451288.61"
"2019-12-01","RI","11","0","0","0.00","150545.45"
"2021-03-01","NY","184","2","0.010869565217391304","100699.17","559414.13"
"2022-03-01","KS","40","1","0.025","409480.41","752762.50"
"2024-12-01","TN","80","0","0","0.00","587453.75"
"2023-10-01","DC","7","0","0","0.00","198171.43"
"2024-06-01","NY","399","0","0","0.00","303059.90"
"2021-06-01","PR","44","0","0","0.00","211670.45"
"2020-02-01","IN","76","4","0.05263157894736842","446715.46","329134.21"
"2021-01-01","NH","13","0","0","0.00","247992.31"
"2024-07-01","TN","72","0","0","0.00","469173.61"
"2024-03-01","OK","47","0","0","0.00","827278.72"
"2024-09-01","MO","106","0","0","0.00","604130.19"
"2020-01-01","TX","266","12","0.045112781954887216","1734133.39","679992.86"
"2020-10-01","OR","46","0","0","0.00","472897.83"
"2022-11-01","SC","52","0","0","0.00","537963.46"
"2024-05-01","WI","105","0","0","0.00","427630.48"
"2024-03-01","DE","31","0","0","0.00","163716.13"
"2022-04-01","MO","85","3","0.03529411764705882","727049.63","447111.76"
"2024-06-01","GU","1","0","0","0.00","50000.00"
"2024-11-01","WI","89","0","0","0.00","320743.82"
"2022-11-01","WY","4","0","0","0.00","1188950.00"
"2024-03-01","TX","432","0","0","0.00","633464.58"
"2023-12-01","NM","17","0","0","0.00","572211.76"
"2024-12-01","TX","605","0","0","0.00","628688.10"
"2022-11-01","AL","36","0","0","0.00","964316.67"
"2022-12-01","LA","41","0","0","0.00","626882.93"
"2020-02-01","AK","6","0","0","0.00","127033.33"
"2021-03-01","CO","130","4","0.03076923076923077","92319.82","713100.00"
"2024-01-01","VA","84","0","0","0.00","444158.33"
"2023-11-01","VT","6","0","0","0.00","151750.00"
"2021-03-01","IL","123","2","0.016260162601626018","253831.80","487207.32"
"2021-11-01","NJ","62","2","0.03225806451612903","27809.16","378970.97"
"2022-01-01","IL","125","1","0.008","135498.36","575097.60"
"2019-10-01","AZ","96","1","0.010416666666666666","231272.90","491017.71"
"2023-03-01","AL","29","0","0","0.00","774606.90"
"2020-11-01","AR","19","1","0.05263157894736842","16996.18","453721.05"
"2019-12-01","VT","10","0","0","0.00","184500.00"
"2019-10-01","RI","10","1","0.1","51327.57","308020.00"
"2020-11-01","LA","16","2","0.125","267811.35","654412.50"
"2022-01-01","WA","87","0","0","0.00","680068.97"
"2022-01-01","VT","14","0","0","0.00","377735.71"
"2021-02-01","MS","26","0","0","0.00","446173.08"
"2024-03-01","DC","10","0","0","0.00","429800.00"
"2023-03-01","KY","45","0","0","0.00","376513.33"
"2020-05-01","AL","12","0","0","0.00","630283.33"
"2022-05-01","SD","10","1","0.1","188983.92","209980.00"
"2024-04-01","VA","96","0","0","0.00","524972.92"
"2023-11-01","ND","9","0","0","0.00","179522.22"
"2020-02-01","PA","107","3","0.028037383177570093","561381.10","321992.52"
"2021-12-01","UT","61","2","0.03278688524590164","108409.57","688514.75"
"2021-06-01","HI","4","0","0","0.00","75000.00"
"2024-03-01","TN","79","0","0","0.00","497816.46"
"2019-10-01","NC","90","3","0.03333333333333333","103484.62","620284.44"
"2024-03-01","KY","46","0","0","0.00","614526.09"
"2020-01-01","PR","36","0","0","0.00","146936.11"
"2023-01-01","TX","260","3","0.011538461538461539","349440.44","736893.08"
"2020-01-01","MS","22","1","0.045454545454545456","15068.82","274404.55"
"2020-02-01","SC","33","1","0.030303030303030304","4753.78","560757.58"
"2020-06-01","FL","100","5","0.05","735289.86","652604.00"
"2019-12-01","WA","128","3","0.0234375","500766.02","444323.44"
"2022-08-01","RI","15","0","0","0.00","249993.33"
"2022-01-01","CT","33","0","0","0.00","353415.15"
"2022-12-01","CT","72","2","0.027777777777777776","85035.46","310029.17"
"2023-05-01","MN","132","2","0.015151515151515152","225890.42","372556.06"
"2024-09-01","OH","334","0","0","0.00","422782.04"
"2022-12-01","KY","20","0","0","0.00","417505.00"
"2023-09-01","NJ","280","3","0.010714285714285714","105231.21","411124.64"
"2020-10-01","FL","140","8","0.05714285714285714","725239.96","587182.14"
"2022-03-01","ND","9","0","0","0.00","248022.22"
"2024-09-01","AZ","149","0","0","0.00","612396.64"
"2025-01-01","WA","185","0","0","0.00","468037.84"
"2024-02-01","NJ","159","0","0","0.00","325652.20"
"2024-06-01","MI","230","0","0","0.00","348043.48"
"2023-05-01","NY","358","6","0.01675977653631285","458958.67","281602.23"
"2020-07-01","TX","216","6","0.027777777777777776","1069243.51","893416.67"
"2020-01-01","VT","15","0","0","0.00","69200.00"
"2021-04-01","VT","12","0","0","0.00","211441.67"
"2022-05-01","CA","437","13","0.029748283752860413","2557296.15","858825.63"
"2021-07-01","LA","46","1","0.021739130434782608","1799513.62","828432.61"
"2020-12-01","CT","47","4","0.0851063829787234","214875.56","490431.91"
"2020-12-01","GU","2","0","0","0.00","385500.00"
"2020-09-01","MA","86","1","0.011627906976744186","119574.65","518100.00"
"2022-04-01","AK","9","1","0.1111111111111111","8672.00","646111.11"
"2022-08-01","ME","27","1","0.037037037037037035","44144.63","137785.19"
"2022-09-01","CA","518","17","0.032818532818532815","1599088.39","718468.34"
"2021-02-01","WI","91","1","0.01098901098901099","782887.35","426630.77"
"2022-02-01","ID","30","0","0","0.00","357003.33"
"2020-07-01","IL","87","1","0.011494252873563218","125691.40","524322.99"
"2020-09-01","AK","16","0","0","0.00","350381.25"
"2025-02-01","TX","592","0","0","0.00","548227.03"
"2023-08-01","WV","11","0","0","0.00","364590.91"
"2021-08-01","IL","225","6","0.02666666666666667","5153697.82","788453.78"
"2021-11-01","MA","79","4","0.05063291139240506","80234.96","234064.56"
"2024-11-01","ID","47","0","0","0.00","278817.02"
"2024-09-01","VI","1","0","0","0.00","203800.00"
"2019-11-01","NV","30","3","0.1","215648.81","661363.33"
"2020-02-01","DC","7","0","0","0.00","392542.86"
"2022-10-01","FL","336","12","0.03571428571428571","534849.40","549408.33"
"2023-09-01","DC","13","0","0","0.00","281484.62"
"2019-10-01","TN","27","0","0","0.00","720051.85"
"2024-01-01","LA","68","0","0","0.00","672755.88"
"2023-02-01","OK","30","0","0","0.00","440476.67"
"2022-09-01","UT","87","1","0.011494252873563218","590278.59","478835.63"
"2024-07-01","NC","134","0","0","0.00","792250.75"
"2022-05-01","NH","50","0","0","0.00","195220.00"
"2022-01-01","MD","44","0","0","0.00","402784.09"
"2024-10-01","NV","94","0","0","0.00","414226.60"
"2025-01-01","IL","243","0","0","0.00","347115.23"
"2025-02-01","VI","2","0","0","0.00","700000.00"
"2022-05-01","VA","68","0","0","0.00","667863.24"
"2020-11-01","GA","88","0","0","0.00","856365.91"
"2019-12-01","TX","280","11","0.039285714285714285","1339817.15","737659.64"
"2020-04-01","ND","12","0","0","0.00","177741.67"
"2019-12-01","SC","37","1","0.02702702702702703","192245.41","668940.54"
"2021-05-01","IN","82","0","0","0.00","739315.85"
"2024-04-01","NJ","206","0","0","0.00","387321.36"
"2020-01-01","ND","10","0","0","0.00","144980.00"
"2025-02-01","AR","35","0","0","0.00","391068.57"
"2025-02-01","ID","65","0","0","0.00","339326.15"
"2023-07-01","ND","10","0","0","0.00","153680.00"
"2023-08-01","AZ","89","3","0.033707865168539325","797386.39","436038.20"
"2024-09-01","KY","46","0","0","0.00","447089.13"
"2019-10-01","KY","26","0","0","0.00","573923.08"
"2020-08-01","IA","30","1","0.03333333333333333","1781916.86","686670.00"
"2025-04-01","CO","178","0","0","0.00","492519.10"
"2019-12-01","HI","8","0","0","0.00","85625.00"
"2025-03-01","WY","27","0","0","0.00","429203.70"
"2022-08-01","NE","23","0","0","0.00","379221.74"
"2024-09-01","NE","36","0","0","0.00","666952.78"
"2024-03-01","SC","64","0","0","0.00","352959.38"
"2024-01-01","NM","19","0","0","0.00","385110.53"
"2024-04-01","MT","25","0","0","0.00","383496.00"
"2021-08-01","IA","36","0","0","0.00","486177.78"
"2022-11-01","VI","2","0","0","0.00","996150.00"
"2023-06-01","HI","17","0","0","0.00","432764.71"
"2024-01-01","FL","440","1","0.0022727272727272726","24932.49","431912.50"
"2021-05-01","NJ","106","2","0.018867924528301886","48812.76","723325.47"
"2024-07-01","OR","100","0","0","0.00","230155.00"
"2025-04-01","NM","21","0","0","0.00","426123.81"
"2024-08-01","OH","273","0","0","0.00","308756.78"
"2024-06-01","MO","76","0","0","0.00","521378.95"
"2021-05-01","MD","58","0","0","0.00","649389.66"
"2020-05-01","UT","37","0","0","0.00","474156.76"
"2024-07-01","IA","29","0","0","0.00","346055.17"
"2024-12-01","WY","10","0","0","0.00","550700.00"
"2021-11-01","OR","39","2","0.05128205128205128","40020.50","309407.69"
"2021-06-01","TX","408","15","0.03676470588235294","2266616.83","914211.76"
"2020-11-01","TX","187","1","0.0053475935828877","142193.79","760408.56"
"2024-05-01","WV","15","0","0","0.00","551413.33"
"2024-05-01","NJ","234","0","0","0.00","390905.13"
"2023-07-01","OK","25","0","0","0.00","430684.00"
"2023-12-01","HI","17","1","0.058823529411764705","49494.84","131152.94"
"2024-10-01","AL","56","0","0","0.00","625298.21"
"2023-04-01","CA","479","14","0.029227557411273485","2063747.79","563255.32"
"2025-06-01","VA","76","0","0","0.00","443546.05"
"2023-03-01","MA","160","1","0.00625","35514.41","248845.63"
"2021-10-01","HI","5","0","0","0.00","134060.00"
"2021-01-01","OK","14","0","0","0.00","1117357.14"
"2019-12-01","PA","106","4","0.03773584905660377","323714.74","406124.53"
"2020-06-01","NY","84","2","0.023809523809523808","43464.08","440771.43"
"2021-07-01","TX","439","9","0.02050113895216401","3028551.44","1017962.41"
"2022-08-01","TX","376","6","0.015957446808510637","973259.29","755047.34"
"2023-08-01","RI","10","0","0","0.00","84500.00"
"2022-07-01","MS","22","0","0","0.00","605609.09"
"2025-05-01","TX","706","0","0","0.00","589062.61"
"2024-02-01","AL","34","0","0","0.00","452605.88"
"2025-06-01","NJ","158","0","0","0.00","367627.85"
"2020-06-01","MD","24","0","0","0.00","456750.00"
"2020-03-01","SD","11","0","0","0.00","257845.45"
"2024-07-01","WA","145","0","0","0.00","717664.83"
"2024-03-01","MS","31","0","0","0.00","579654.84"
"2023-01-01","MI","181","4","0.022099447513812154","212201.80","340195.58"
"2025-05-01","IA","48","0","0","0.00","459366.67"
"2020-01-01","MN","87","0","0","0.00","398018.39"
"2022-03-01","WY","12","0","0","0.00","372883.33"
"2023-10-01","CT","42","0","0","0.00","239588.10"
"2022-06-01","KS","40","0","0","0.00","306335.00"
"2022-02-01","CO","93","3","0.03225806451612903","110337.87","652731.18"
"2021-02-01","PA","129","0","0","0.00","488996.90"
"2023-09-01","NC","177","0","0","0.00","707659.32"
"2023-02-01","CA","410","13","0.03170731707317073","3617085.71","559657.32"
"2021-04-01","OR","79","0","0","0.00","374149.37"
"2021-11-01","NC","65","0","0","0.00","442020.00"
"2024-03-01","SD","16","0","0","0.00","101968.75"
"2022-04-01","DE","14","0","0","0.00","528164.29"
"2019-11-01","OK","38","3","0.07894736842105263","1411265.90","385736.84"
"2022-10-01","HI","8","0","0","0.00","212612.50"
"2024-10-01","FL","595","0","0","0.00","376091.26"
"2021-01-01","DC","4","0","0","0.00","137950.00"
"2023-06-01","DE","15","0","0","0.00","219866.67"
"2022-01-01","AK","3","0","0","0.00","500000.00"
"2023-05-01","PA","194","2","0.010309278350515464","59916.67","348305.67"
"2025-06-01","MD","81","0","0","0.00","326145.68"
"2022-07-01","VA","69","2","0.028985507246376812","519083.70","566169.57"
"2020-07-01","MD","29","1","0.034482758620689655","17951.80","506686.21"
"2021-01-01","AR","7","0","0","0.00","67071.43"
"2022-02-01","UT","70","0","0","0.00","510194.29"
"2025-05-01","WI","124","0","0","0.00","648723.39"
"2022-09-01","AR","21","0","0","0.00","750542.86"
"2022-06-01","NV","44","2","0.045454545454545456","254159.91","536288.64"
"2024-04-01","IL","213","1","0.004694835680751174","20000.00","363471.83"
"2022-05-01","IN","96","0","0","0.00","493313.54"
"2020-05-01","ME","12","1","0.08333333333333333","49929.00","58816.67"
"2025-02-01","MA","214","0","0","0.00","215252.80"
"2022-08-01","CO","101","1","0.009900990099009901","4945.14","556464.36"
"2023-06-01","MA","140","1","0.007142857142857143","51206.26","311186.43"
"2019-11-01","CT","55","0","0","0.00","274787.27"
"2019-11-01","UT","75","2","0.02666666666666667","114347.77","537921.33"
"2023-01-01","VT","14","0","0","0.00","157592.86"
"2024-10-01","NM","29","0","0","0.00","224327.59"
"2020-05-01","WI","36","1","0.027777777777777776","39475.99","287616.67"
"2024-06-01","MD","105","0","0","0.00","418348.57"
"2023-09-01","WY","5","0","0","0.00","263800.00"
"2020-07-01","VA","35","1","0.02857142857142857","9984.47","379522.86"
"2022-02-01","NM","23","0","0","0.00","729221.74"
"2025-02-01","ME","32","0","0","0.00","273750.00"
"2023-09-01","UT","105","1","0.009523809523809525","234841.76","558770.48"
"2021-07-01","OK","58","0","0","0.00","712677.59"
"2021-01-01","MI","74","0","0","0.00","226768.92"
"2024-02-01","WY","8","0","0","0.00","258275.00"
"2024-12-01","DC","20","0","0","0.00","676725.00"
"2022-11-01","AK","8","0","0","0.00","662675.00"
"2022-04-01","TN","46","0","0","0.00","747410.87"
"2023-09-01","MD","154","0","0","0.00","452359.09"
"2022-11-01","MS","28","0","0","0.00","994064.29"
"2022-07-01","WV","17","0","0","0.00","479700.00"
"2022-01-01","VA","53","0","0","0.00","496790.57"
"2025-05-01","GU","1","0","0","0.00","400000.00"
"2023-02-01","TN","52","0","0","0.00","408467.31"
"2020-04-01","GA","145","2","0.013793103448275862","91656.79","800066.21"
"2022-11-01","DE","15","0","0","0.00","530780.00"
"2020-02-01","NM","17","0","0","0.00","519276.47"
"2021-07-01","NH","37","0","0","0.00","291864.86"
"2024-01-01","AR","27","0","0","0.00","709751.85"
"2019-11-01","NH","32","0","0","0.00","152268.75"
"2021-05-01","MS","24","0","0","0.00","598754.17"
"2024-07-01","SC","63","0","0","0.00","401384.13"
"2020-12-01","OK","30","0","0","0.00","392146.67"
"2020-02-01","CO","87","5","0.05747126436781609","421752.31","570724.14"
"2021-04-01","GA","134","1","0.007462686567164179","4777.70","794208.96"
"2021-04-01","VA","55","0","0","0.00","496443.64"
"2021-06-01","OR","70","1","0.014285714285714285","17428.89","823998.57"
"2025-01-01","MD","147","0","0","0.00","280110.20"
"2020-04-01","MN","122","0","0","0.00","581330.33"
"2022-03-01","AR","29","0","0","0.00","524031.03"
